image_path,class_label,attributes,caption,instance_id,mapped_class,split
images\team14_earphones (90).jpg,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,Black earphones with hook for hanging,Team14_BlackEarphones_P,earphones,train
images\team14_earphones (93).jpg,electronic_accessories_earphones,color:unknown;material:unknown;condition:deformed;size:small,ivory colour earphones bluetooth with no lid,Team14_UnkEarphones_E,earphones,val
images/team3_wrist_watch_001.jpg,wrist_watch,color:black;material:metal;pattern:plain;condition:new;features:analog,A black analog metal wrist_watch with plain pattern in new condition.,team3_watch_01_1,wristwatch,train
images/team3_wrist_watch_002.jpg,wrist_watch,color:black;material:metal;pattern:plain;condition:new;features:analog,A black analog metal wrist_watch with plain pattern in new condition.,team3_watch_01_2,wristwatch,train
images/team3_wrist_watch_003.jpg,wrist_watch,color:pink;material:rubber;pattern:plain;condition:new;features:smart,A pink rubber smart wrist_watch with plain pattern in new condition.,team3_watch_02_1,wristwatch,train
images/team3_wrist_watch_004.jpg,wrist_watch,color:pink;material:rubber;pattern:plain;condition:new;features:smart,A pink rubber smart wrist_watch with plain pattern in new condition.,team3_watch_02_2,wristwatch,train
images/team3_wrist_watch_005.jpg,wrist_watch,color:pink;material:rubber;pattern:plain;condition:new;features:smart,A pink rubber smart wrist_watch with plain pattern in new condition.,team3_watch_02_3,wristwatch,train
images/team3_wrist_watch_006.jpg,wrist_watch,color:pink;material:rubber;pattern:plain;condition:new;features:smart,A pink rubber smart wrist_watch with plain pattern in new condition.,team3_watch_02_4,wristwatch,train
images/team3_wrist_watch_007.jpg,wrist_watch,color:pink;material:rubber;pattern:plain;condition:new;features:smart,A pink rubber smart wrist_watch with plain pattern in new condition.,team3_watch_02_5,wristwatch,train
images/team3_wrist_watch_008.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_1,wristwatch,val
images/team3_wrist_watch_009.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_2,wristwatch,train
images/team3_wrist_watch_010.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_3,wristwatch,train
images/team3_wrist_watch_011.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_4,wristwatch,val
images/team3_wrist_watch_012.jpg,wrist_watch,color:black;material:leather;pattern:plain;condition:used;features:analog,A black analog leather wrist_watch with plain pattern in used condition.,team3_watch_04_1,wristwatch,train
images/team3_wrist_watch_013.jpg,wrist_watch,color:black;material:leather;pattern:plain;condition:used;features:analog,A black analog leather wrist_watch with plain pattern in used condition.,team3_watch_04_2,wristwatch,train
images/team3_wrist_watch_014.jpg,wrist_watch,color:black;material:leather;pattern:plain;condition:used;features:analog,A black analog leather wrist_watch with plain pattern in used condition.,team3_watch_04_3,wristwatch,train
images/team3_wrist_watch_015.jpg,wrist_watch,color:black;material:leather;pattern:plain;condition:used;features:analog,A black analog leather wrist_watch with plain pattern in used condition.,team3_watch_04_4,wristwatch,train
images/team3_wrist_watch_016.jpg,wrist_watch,color:black;material:leather;pattern:plain;condition:used;features:analog,A black analog leather wrist_watch with plain pattern in used condition.,team3_watch_04_5,wristwatch,train
images/team3_wrist_watch_017.jpg,wrist_watch,color:black;material:ceramic;pattern:plain;condition:used;features:analog,A black analog ceramic wrist_watch with plain pattern in used condition.,team3_watch_05_1,wristwatch,train
images/team3_wrist_watch_018.jpg,wrist_watch,color:black;material:ceramic;pattern:plain;condition:used;features:analog,A black analog ceramic wrist_watch with plain pattern in used condition.,team3_watch_05_2,wristwatch,train
images/team3_wrist_watch_019.jpg,wrist_watch,color:black;material:ceramic;pattern:plain;condition:used;features:analog,A black analog ceramic wrist_watch with plain pattern in used condition.,team3_watch_05_3,wristwatch,train
images/team3_wrist_watch_020.jpg,wrist_watch,color:black;material:ceramic;pattern:plain;condition:used;features:analog,A black analog ceramic wrist_watch with plain pattern in used condition.,team3_watch_05_4,wristwatch,train
images/team3_wrist_watch_021.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_1,wristwatch,train
images/team3_wrist_watch_022.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_2,wristwatch,train
images/team3_wrist_watch_023.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_3,wristwatch,train
images/team3_wrist_watch_024.jpg,wrist_watch,color:blue;material:rubber;pattern:plain;condition:new;features:analog,A blue analog rubber wrist_watch with plain pattern in new condition.,team3_watch_07_1,wristwatch,val
images/team3_wrist_watch_025.jpg,wrist_watch,color:blue;material:rubber;pattern:plain;condition:new;features:analog,A blue analog rubber wrist_watch with plain pattern in new condition.,team3_watch_07_2,wristwatch,train
images/team3_wrist_watch_026.jpg,wrist_watch,color:blue;material:rubber;pattern:plain;condition:new;features:analog,A blue analog rubber wrist_watch with plain pattern in new condition.,team3_watch_07_3,wristwatch,train
images/team3_wrist_watch_027.jpg,wrist_watch,color:blue;material:rubber;pattern:plain;condition:new;features:analog,A blue analog rubber wrist_watch with plain pattern in new condition.,team3_watch_07_4,wristwatch,train
images/team3_wrist_watch_028.jpg,wrist_watch,color:blue;material:rubber;pattern:plain;condition:new;features:analog,A blue analog rubber wrist_watch with plain pattern in new condition.,team3_watch_07_5,wristwatch,train
images/team3_wrist_watch_029.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_5,wristwatch,train
images/team3_wrist_watch_030.jpg,wrist_watch,color:green;material:metal;pattern:plain;condition:new;features:analog,A green analog metal wrist_watch with plain pattern in new condition.,team3_watch_08_1,wristwatch,train
images/team3_wrist_watch_031.jpg,wrist_watch,color:green;material:metal;pattern:plain;condition:new;features:analog,A green analog metal wrist_watch with plain pattern in new condition.,team3_watch_08_2,wristwatch,val
images/team3_wrist_watch_032.jpg,wrist_watch,color:green;material:metal;pattern:plain;condition:new;features:analog,A green analog metal wrist_watch with plain pattern in new condition.,team3_watch_08_3,wristwatch,train
images/team3_wrist_watch_033.jpg,wrist_watch,color:green;material:metal;pattern:plain;condition:new;features:analog,A green analog metal wrist_watch with plain pattern in new condition.,team3_watch_08_4,wristwatch,train
images/team3_wrist_watch_034.jpg,wrist_watch,color:green;material:metal;pattern:plain;condition:new;features:analog,A green analog metal wrist_watch with plain pattern in new condition.,team3_watch_08_5,wristwatch,train
images/team3_wrist_watch_035.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_4,wristwatch,train
images/team3_wrist_watch_036.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_5,wristwatch,train
images/team3_wrist_watch_037.jpg,wrist_watch,color:black;material:ceramic;pattern:plain;condition:used;features:analog,A black analog ceramic wrist_watch with plain pattern in used condition.,team3_watch_05_5,wristwatch,train
images/team3_wrist_watch_038.jpg,wrist_watch,color:black;material:rubber;pattern:striped;condition:used;features:analog,A black analog rubber wrist_watch with striped pattern in used condition.,team3_watch_09_1,wristwatch,val
images/team3_wrist_watch_039.jpg,wrist_watch,color:black;material:rubber;pattern:striped;condition:used;features:analog,A black analog rubber wrist_watch with striped pattern in used condition.,team3_watch_09_2,wristwatch,val
images/team3_wrist_watch_040.jpg,wrist_watch,color:black;material:rubber;pattern:striped;condition:used;features:analog,A black analog rubber wrist_watch with striped pattern in used condition.,team3_watch_09_3,wristwatch,train
images/team3_wrist_watch_041.jpg,wrist_watch,color:black;material:metal;pattern:unknown;condition:used;features:digital,A black digital metal wrist_watch with plane pattern in used condition.,team3_watch_10_1,wristwatch,train
images/team3_wrist_watch_042.jpg,wrist_watch,color:black;material:metal;pattern:unknown;condition:used;features:digital,A black digital metal wrist_watch with plane pattern in used condition.,team3_watch_10_2,wristwatch,train
images/team3_wrist_watch_043.jpg,wrist_watch,color:black;material:metal;pattern:unknown;condition:used;features:digital,A black digital metal wrist_watch with plane pattern in used condition.,team3_watch_10_3,wristwatch,train
images/team3_wrist_watch_044.jpg,wrist_watch,color:black;material:metal;pattern:unknown;condition:used;features:digital,A black digital metal wrist_watch with plane pattern in used condition.,team3_watch_10_4,wristwatch,val
images/team3_wrist_watch_045.jpg,wrist_watch,color:black;material:metal;pattern:unknown;condition:used;features:digital,A black digital metal wrist_watch with plane pattern in used condition.,team3_watch_10_5,wristwatch,train
images/team3_wrist_watch_046.jpg,wrist_watch,color:black;material:plastic;pattern:unknown;condition:used;features:digital,A black digital plastic wrist_watch with plane pattern in used condition.,team3_watch_11_1,wristwatch,train
images/team3_wrist_watch_047.jpg,wrist_watch,color:black;material:plastic;pattern:unknown;condition:used;features:digital,A black digital plastic wrist_watch with plane pattern in used condition.,team3_watch_11_2,wristwatch,val
images/team3_wrist_watch_048.jpg,wrist_watch,color:black;material:plastic;pattern:unknown;condition:used;features:digital,A black digital plastic wrist_watch with plane pattern in used condition.,team3_watch_11_3,wristwatch,train
images/team3_wrist_watch_049.jpg,wrist_watch,color:black;material:plastic;pattern:unknown;condition:used;features:digital,A black digital plastic wrist_watch with plane pattern in used condition.,team3_watch_11_4,wristwatch,train
images/team3_wrist_watch_050.jpg,wrist_watch,color:black;material:plastic;pattern:unknown;condition:used;features:digital,A black digital plastic wrist_watch with plane pattern in used condition.,team3_watch_11_5,wristwatch,train
images/team3_wrist_watch_051.jpg,wrist_watch,color:silver;material:unknown;pattern:unknown;condition:used;features:analog,A silver analog stainless_steel wrist_watch with plane pattern in used condition.,team3_watch_12_1,wristwatch,train
images/team3_wrist_watch_052.jpg,wrist_watch,color:silver;material:unknown;pattern:unknown;condition:used;features:analog,A silver analog stainless_steel wrist_watch with plane pattern in used condition.,team3_watch_12_2,wristwatch,train
